date,time,condo_id,crab_id,outcome,sex,hemo_col,hemo_ri,status,shell_hardness,black_light_fluorescence,photo_id,fed,Post-molt CW (mm),Post-molt mass (g),digital_ri,ca,Notes/Observations
5/17/22,NA,CML,R-KRK,Dead,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
5/17/22,NA,CML,R-GKG,Dead,M,3,10,A,3,NA,NA,N,NA,NA,NA,NA,early pre-molt
5/17/22,NA,CML,R-GGY,Dead,M,3,10,A,3,NA,NA,N,NA,NA,NA,NA,"pre-molt, good halo"
5/17/22,NA,CML,R-GW,Dead,M,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,very early per-molt
5/17/22,NA,CML,R-K,Dead,M,2,3,A,3,NA,NA,N,NA,NA,NA,NA,very early per-molt
5/17/22,NA,CML,R-R,Dead,M,3,4.5,A,3,NA,NA,N,NA,NA,NA,NA,very early per-molt
5/17/22,NA,CML,R-RRR,Dead,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,very early per-molt
5/17/22,NA,CML,R-RBR,Dead,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,early pre-molt
5/17/22,NA,CML,R-BG,Dead,M,3,11,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo; originally entered as R-BG !"
5/17/22,NA,CML,R-WKK,Dead,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,"pre-molt, good halo"
5/17/22,NA,CML,R-RWW,Dead,M,3,10.5,A,3,NA,NA,N,NA,NA,NA,NA,early pre-molt
5/21/22,NA,CML,R-WKW,Dead,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-KYK,Dead,M,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-KGK,Dead,M,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-KRK,Dead,M,4,11,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-GKG,Dead,M,3,10.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-GGY,Dead,M,3,9.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-GW,Dead,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-K,Dead,M,2,9.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-R,Dead,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-RRR,Dead,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-RBR,Dead,M,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-BG,Dead,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
5/21/22,NA,CML,R-WKK,Dead,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-RWW,Dead,M,2,3,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-WKW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-KYK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-KGK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-KRK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-GKG,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-GGY,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-RK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-GW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-K,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-R,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-RRR,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-RBR,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-BG,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
5/25/22,NA,CML,R-WKK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-RWW,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-WWW,Dead,M,2,3,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-WKW,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-KYK,Dead,M,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-KGK,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-KRK,Dead,M,4,9,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-GKG,Dead,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-RK,Dead,M,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-GW,Dead,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-K,Dead,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-R,Dead,M,4,4,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-RRR,Dead,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-RBR,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-BG,Dead,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
5/27/22,NA,CML,R-WKK,Dead,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-WWW,Dead,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-KYK,Dead,M,3,2.5,A,2,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-KRK,Dead,M,4,9.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-GKG,Dead,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-RK,Dead,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-GW,Dead,M,4,5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-K,Dead,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-R,Dead,M,4,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-RRR,Dead,M,4,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-BG,Dead,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
5/30/22,NA,CML,R-WKK,Dead,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-WWW,Dead,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-KYK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-KRK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-GKG,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-RK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-GW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-K,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-R,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-RRR,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-BG,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
6/1/22,NA,CML,R-WKK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-WWW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-KYK,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-KRK,Dead,M,4,8.5,A,2,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-GKG,Dead,M,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-RK,Dead,M,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-GW,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-K,Dead,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-R,Dead,M,4,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-RRR,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-BG,Dead,M,2,4.5,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
6/4/22,NA,CML,R-WKK,Dead,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-WWW,Dead,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-KRK,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-GKG,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-RK,Dead,M,NA,NA,A,NA,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-K,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-R,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-BG,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
6/6/22,NA,CML,R-WKK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-WWW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-BYR,Dead,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-WRK,Dead,M,3,12,A,3,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-BBW,Dead,M,3,12,A,3,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-GKG,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-RK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-K,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-R,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-BB,Dead,M,5,12,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as BB
6/8/22,NA,CML,R-BG,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG !
6/8/22,NA,CML,R-WKK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/8/22,NA,CML,R-WWW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-BYR,Dead,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,K-BYY,Dead,M,4,14,A,3,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-WRK,Dead,M,3,11,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/11/22,NA,CML,K-BYK,Dead,M,3,13,A,3,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-BBW,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-RK,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-K,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-BB,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-BG,Dead,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG!
6/11/22,NA,CML,R-WKK,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/11/22,NA,CML,R-WWW,Dead,M,4,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/14/22,NA,CML,R-BYR,Dead,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/14/22,NA,CML,K-BYY,Dead,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
6/14/22,NA,CML,R-WRK,Dead,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/14/22,NA,CML,K-BYK,Dead,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/14/22,NA,CML,R-BG,Dead,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG!
6/14/22,NA,CML,R-WWW,Dead,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/15/22,NA,CML,R-BYR,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/15/22,NA,CML,K-BYY,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/15/22,NA,CML,R-WRK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/15/22,NA,CML,K-BYK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/15/22,NA,CML,R-BG,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG!
6/15/22,NA,CML,R-WWW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/17/22,NA,CML,R-BYR,Dead,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/17/22,NA,CML,K-BYY,Dead,M,3,10,A,3,NA,NA,N,NA,NA,NA,NA,
6/17/22,NA,CML,R-WRK,Dead,M,5,10.5,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/17/22,NA,CML,K-BYK,Dead,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
6/17/22,NA,CML,R-BG,Dead,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG!
6/17/22,NA,CML,R-WWW,Dead,M,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
6/20/22,NA,CML,R-BYR,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/20/22,NA,CML,K-BYY,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/20/22,NA,CML,R-WRK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/20/22,NA,CML,K-BYK,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/20/22,NA,CML,R-BG,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,originally entered as R-BG!
6/20/22,NA,CML,R-WWW,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/22/22,NA,CML,R-BYR,Dead,M,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
6/22/22,NA,CML,K-BYY,Dead,M,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/22/22,NA,CML,R-WRK,Dead,M,2,5,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/22/22,NA,CML,R-WWW,Dead,M,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
6/24/22,NA,CML,R-BYR,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/24/22,NA,CML,K-BYY,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/24/22,NA,CML,R-WRK,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/24/22,NA,CML,R-WWW,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/27/22,NA,CML,R-BYR,Dead,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/27/22,NA,CML,K-BYY,Dead,M,3,4,A,3,NA,NA,N,NA,NA,NA,NA,
6/27/22,NA,CML,R-WRK,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,originally entered as W-WRK
6/29/22,NA,CML,R-BYR,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
6/29/22,NA,CML,K-BYY,Dead,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/30/22,NA,CML,K-BYY,Dead,M,NA,NA,D,NA,NA,NA,N,NA,NA,NA,NA,
5/17/22,NA,CML,R-W,Removed,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,"early, visible halo"
5/17/22,NA,CML,R-WGK,Removed,M,3,9.5,A,3,NA,NA,N,NA,NA,NA,NA,barely visible halo
5/17/22,NA,CML,R-KBK,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
5/17/22,NA,CML,R-KWK,Removed,M,2,6,A,3,NA,NA,N,NA,NA,NA,NA,"early pre-molt, faint halo"
5/17/22,NA,CML,R-BW,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,super early pre-molt
5/17/22,NA,CML,R-BBY —> BY,Removed,M,3,8.5,A,3,NA,NA,N,NA,NA,NA,NA,very early per-molt
5/17/22,NA,CML,R-BRW,Removed,M,3,9.5,A,3,NA,NA,N,NA,NA,NA,NA,"pre-molt, good halo"
5/17/22,NA,CML,R-BBK,Removed,M,3,13.5,A,3,NA,NA,N,NA,NA,NA,NA,"pre-molt, good halo"
5/17/22,NA,CML,R-BYW,Removed,M,2,6.5,A,3,NA,NA,N,NA,NA,NA,NA,early pre-molt
5/17/22,NA,CML,R-BBG,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,"pre-molt, good halo"
5/17/22,NA,CML,R-GGK,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,very early per-molt
5/17/22,NA,CML,R-RGR,Removed,M,3,3.5,A,3,NA,NA,N,NA,NA,NA,NA,pre-molt
5/21/22,NA,CML,R-W,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-WGK,Removed,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-KBK,Removed,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-KWK,Removed,M,3,12.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-BW,Removed,M,4,8.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-BBY —> BY,Removed,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-BRW,Removed,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-BBK,Removed,M,3,11.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-BYW,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-BBG,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-GGK,Removed,M,3,9.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/21/22,NA,CML,R-RGR,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-W,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-WGK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-KBK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-KWK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-BW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-BBY —> BY,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-BRW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-BBK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-BYW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-BBG,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-GGK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/25/22,NA,CML,R-RGR,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-W,Removed,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-WGK,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-KBK,Removed,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-KWK,Removed,M,3,11,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-BW,Removed,M,3,9,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-BBY —> BY,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-BRW,Removed,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-BBK,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-BYW,Removed,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-BBG,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-GGK,Removed,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
5/27/22,NA,CML,R-RGR,Removed,M,3,9.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-W,Removed,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-WGK,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-KBK,Removed,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-KWK,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-BW,Removed,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-BBY —> BY,Removed,M,3,5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-BRW,Removed,M,3,8,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-BBK,Removed,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-BYW,Removed,M,3,6,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-BBG,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-GGK,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
5/30/22,NA,CML,R-RGR,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-W,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-WGK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-KBK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-KWK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-BW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-BBY —> BY,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-BRW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-BBK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-BYW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-BBG,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-GGK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/1/22,NA,CML,R-RGR,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-W,Removed,M,2,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-WGK,Removed,M,3,7.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-KBK,Removed,M,3,5.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-KWK,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-BW,Removed,M,NA,NA,A,NA,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-BBY —> BY,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-BRW,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-BBK,Removed,M,3,6.5,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-BYW,Removed,M,4,6,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-BBG,Removed,M,2,5,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-GGK,Removed,M,2,4,A,3,NA,NA,N,NA,NA,NA,NA,
6/4/22,NA,CML,R-RGR,Removed,M,3,7,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-W,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-WGK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-KBK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-KWK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-BW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-BBY —> BY,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-BRW,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
6/6/22,NA,CML,R-BBK,Removed,M,NA,NA,A,3,NA,NA,N,NA,NA,NA,NA,
